"railway_no","railway_name","metro_no","metro_name"
"0150","江ノ島電鉄線","015014710","極楽寺"
"0150","江ノ島電鉄線","015014830","腰越"
"0150","江ノ島電鉄線","015017400","七里ヶ浜"
"0150","江ノ島電鉄線","015018660","湘南海岸公園"
"0150","江ノ島電鉄線","015030550","長谷"
"0150","江ノ島電鉄線","015033900","藤沢"
"0150","江ノ島電鉄線","015040090","柳小路"
"0150","江ノ島電鉄線","015040600","由比ヶ浜"
"0150","江ノ島電鉄線","015041800","和田塚"
"0155","東海道新幹線","015506930","小田原"
"0155","東海道新幹線","015512011","京都"
"0155","東海道新幹線","015517460","品川"
"0155","東海道新幹線","015519133","新大阪"
"0155","東海道新幹線","015520390","新横浜"
"0155","東海道新幹線","015525620","東京"
"0155","東海道新幹線","015526610","豊橋"
"0155","東海道新幹線","015527730","名古屋"
"0155","東海道新幹線","015535550","米原"
"0155","東海道新幹線","015536350","三河安城"
"0155","東海道新幹線","015575930","岐阜羽島"
"0160","ＪＲ東海道本線","016005460","大磯"
"0160","ＪＲ東海道本線","016006240","大船"
"0160","ＪＲ東海道本線","016006930","小田原"
"0160","ＪＲ東海道本線","016009660","鴨宮"
"0160","ＪＲ東海道本線","016009920","川崎"
"0160","ＪＲ東海道本線","016014160","国府津"
"0160","ＪＲ東海道本線","016017460","品川"
"0160","ＪＲ東海道本線","016020110","新橋"
"0160","ＪＲ東海道本線","016023840","茅ケ崎"
"0160","ＪＲ東海道本線","016024740","辻堂"
"0160","ＪＲ東海道本線","016025620","東京"
"0160","ＪＲ東海道本線","016026210","戸塚"
"0160","ＪＲ東海道本線","016029690","二宮"
"0160","ＪＲ東海道本線","016029870","根府川"
"0160","ＪＲ東海道本線","016031190","早川"
"0160","ＪＲ東海道本線","016033280","平塚"
"0160","ＪＲ東海道本線","016033900","藤沢"
"0160","ＪＲ東海道本線","016036110","真鶴"
"0160","ＪＲ東海道本線","016040680","湯河原"
"0160","ＪＲ東海道本線","016040940","横浜"
"0165","ＪＲ御殿場線","016509080","上大井"
"0165","ＪＲ御殿場線","016514160","国府津"
"0165","ＪＲ御殿場線","016515930","相模金子"
"0165","ＪＲ御殿場線","016518110","下曽我"
"0165","ＪＲ御殿場線","016532530","東山北"
"0165","ＪＲ御殿場線","016535950","松田"
"0165","ＪＲ御殿場線","016539680","谷峨"
"0165","ＪＲ御殿場線","016540230","山北"
"0170","ブルーライン","017000820","あざみ野"
"0170","ブルーライン","017002680","伊勢佐木長者町"
"0170","ブルーライン","017007020","踊場"
"0170","ブルーライン","017008380","片倉町"
"0170","ブルーライン","017009090","上大岡"
"0170","ブルーライン","017009260","上永谷"
"0170","ブルーライン","017010300","関内"
"0170","ブルーライン","017010780","岸根公園"
"0170","ブルーライン","017011280","北新横浜"
"0170","ブルーライン","017012920","弘明寺"
"0170","ブルーライン","017014270","港南中央"
"0170","ブルーライン","017016100","桜木町"
"0170","ブルーライン","017017850","下飯田"
"0170","ブルーライン","017018210","下永谷"
"0170","ブルーライン","017018670","湘南台"
"0170","ブルーライン","017020390","新横浜"
"0170","ブルーライン","017021500","センター北"
"0170","ブルーライン","017021510","センター南"
"0170","ブルーライン","017022290","高島町"
"0170","ブルーライン","017023200","立場"
"0170","ブルーライン","017026210","戸塚"
"0170","ブルーライン","017026980","中川"
"0170","ブルーライン","017027160","中田"
"0170","ブルーライン","017027500","仲町台"
"0170","ブルーライン","017029640","新羽"
"0170","ブルーライン","017031470","阪東橋"
"0170","ブルーライン","017035480","舞岡"
"0170","ブルーライン","017035520","蒔田"
"0170","ブルーライン","017037000","三ツ沢上町"
"0170","ブルーライン","017037010","三ツ沢下町"
"0170","ブルーライン","017040940","横浜"
"0170","ブルーライン","017041060","吉野町"
"0175","相鉄本線","017505090","海老名"
"0175","相鉄本線","017507980","かしわ台"
"0175","相鉄本線","017509360","上星川"
"0175","相鉄本線","017511810","希望ケ丘"
"0175","相鉄本線","017515910","相模大塚"
"0175","相鉄本線","017515950","さがみ野"
"0175","相鉄本線","017521310","瀬谷"
"0175","相鉄本線","017524980","鶴ケ峰"
"0175","相鉄本線","017525460","天王町"
"0175","相鉄本線","017529450","西谷"
"0175","相鉄本線","017529560","西横浜"
"0175","相鉄本線","017533310","平沼橋"
"0175","相鉄本線","017534270","二俣川"
"0175","相鉄本線","017534990","星川"
"0175","相鉄本線","017536970","三ツ境"
"0175","相鉄本線","017540370","大和"
"0175","相鉄本線","017540940","横浜"
"0175","相鉄本線","017541790","和田町"
"0180","相鉄いずみ野線","018002520","いずみ中央"
"0180","相鉄いずみ野線","018002550","いずみ野"
"0180","相鉄いずみ野線","018018670","湘南台"
"0180","相鉄いずみ野線","018034270","二俣川"
"0180","相鉄いずみ野線","018037780","南万騎が原"
"0180","相鉄いずみ野線","018040540","弥生台"
"0180","相鉄いずみ野線","018040740","ゆめが丘"
"0180","相鉄いずみ野線","018041390","緑園都市"
"0183","相鉄新横浜線","018320390","新横浜"
"0183","相鉄新横浜線","018329450","西谷"
"0183","相鉄新横浜線","018384040","羽沢横浜国大"
"0185","ＪＲ南武線","018503240","稲城長沼"
"0185","ＪＲ南武線","018503300","稲田堤"
"0185","ＪＲ南武線","018507950","鹿島田"
"0185","ＪＲ南武線","018509920","川崎"
"0185","ＪＲ南武線","018509930","川崎新町"
"0185","ＪＲ南武線","018512560","久地"
"0185","ＪＲ南武線","018517430","尻手"
"0185","ＪＲ南武線","018518510","宿河原"
"0185","ＪＲ南武線","018523100","立川"
"0185","ＪＲ南武線","018524790","津田山"
"0185","ＪＲ南武線","018527340","中野島"
"0185","ＪＲ南武線","018528700","西国立"
"0185","ＪＲ南武線","018530130","登戸"
"0185","ＪＲ南武線","018530810","八丁畷"
"0185","ＪＲ南武線","018531070","浜川崎"
"0185","ＪＲ南武線","018533360","平間"
"0185","ＪＲ南武線","018534360","府中本町"
"0185","ＪＲ南武線","018534560","分倍河原"
"0185","ＪＲ南武線","018537650","南多摩"
"0185","ＪＲ南武線","018538590","向河原"
"0185","ＪＲ南武線","018538720","武蔵小杉"
"0185","ＪＲ南武線","018538760","武蔵新城"
"0185","ＪＲ南武線","018538800","武蔵中原"
"0185","ＪＲ南武線","018538860","武蔵溝ノ口"
"0185","ＪＲ南武線","018539710","矢川"
"0185","ＪＲ南武線","018539830","矢向"
"0185","ＪＲ南武線","018540120","矢野口"
"0185","ＪＲ南武線","018540200","谷保"
"0185","ＪＲ南武線","018542410","西府"
"0185","ＪＲ南武線","018584015","小田栄"
"0190","ＪＲ横浜線","019000130","相原"
"0190","ＪＲ横浜線","019005590","大口"
"0190","ＪＲ横浜線","019008370","片倉"
"0190","ＪＲ横浜線","019009590","鴨居"
"0190","ＪＲ横浜線","019010720","菊名"
"0190","ＪＲ横浜線","019015030","小机"
"0190","ＪＲ横浜線","019015200","古淵"
"0190","ＪＲ横浜線","019015960","相模原"
"0190","ＪＲ横浜線","019020390","新横浜"
"0190","ＪＲ横浜線","019025590","十日市場"
"0190","ＪＲ横浜線","019027240","長津田"
"0190","ＪＲ横浜線","019027620","中山"
"0190","ＪＲ横浜線","019028070","成瀬"
"0190","ＪＲ横浜線","019030490","橋本"
"0190","ＪＲ横浜線","019030660","八王子"
"0190","ＪＲ横浜線","019030670","八王子みなみ野"
"0190","ＪＲ横浜線","019031790","東神奈川"
"0190","ＪＲ横浜線","019034330","淵野辺"
"0190","ＪＲ横浜線","019035780","町田"
"0190","ＪＲ横浜線","019040190","矢部"
"0195","ＪＲ相模線","019501050","厚木"
"0195","ＪＲ相模線","019503750","入谷"
"0195","ＪＲ相模線","019505090","海老名"
"0195","ＪＲ相模線","019507580","香川"
"0195","ＪＲ相模線","019508580","門沢橋"
"0195","ＪＲ相模線","019509430","上溝"
"0195","ＪＲ相模線","019511370","北茅ケ崎"
"0195","ＪＲ相模線","019513030","倉見"
"0195","ＪＲ相模線","019516510","寒川"
"0195","ＪＲ相模線","019518290","下溝"
"0195","ＪＲ相模線","019518400","社家"
"0195","ＪＲ相模線","019521720","相武台下"
"0195","ＪＲ相模線","019523840","茅ケ崎"
"0195","ＪＲ相模線","019530490","橋本"
"0195","ＪＲ相模線","019531260","原当麻"
"0195","ＪＲ相模線","019531440","番田"
"0195","ＪＲ相模線","019537690","南橋本"
"0195","ＪＲ相模線","019538390","宮山"
"0200","東急池上線","020001970","池上"
"0200","東急池上線","020002180","石川台"
"0200","東急池上線","020005020","荏原中延"
"0200","東急池上線","020005790","大崎広小路"
"0200","東急池上線","020007440","御嶽山"
"0200","東急池上線","020008940","蒲田"
"0200","東急池上線","020012440","久が原"
"0200","東急池上線","020014970","五反田"
"0200","東急池上線","020021480","洗足池"
"0200","東急池上線","020024160","千鳥町"
"0200","東急池上線","020026090","戸越銀座"
"0200","東急池上線","020027430","長原"
"0200","東急池上線","020030530","蓮沼"
"0200","東急池上線","020030650","旗の台"
"0200","東急池上線","020040690","雪が谷大塚"
"0205","東急目黒線","020505520","大岡山"
"0205","東急目黒線","020506660","奥沢"
"0205","東急目黒線","020520280","新丸子"
"0205","東急目黒線","020521470","洗足"
"0205","東急目黒線","020523450","多摩川"
"0205","東急目黒線","020525320","田園調布"
"0205","東急目黒線","020528780","西小山"
"0205","東急目黒線","020533150","日吉"
"0205","東急目黒線","020534410","不動前"
"0205","東急目黒線","020538720","武蔵小杉"
"0205","東急目黒線","020538730","武蔵小山"
"0205","東急目黒線","020539110","目黒"
"0205","東急目黒線","020539270","元住吉"
"0210","東急多摩川線","021004470","鵜の木"
"0210","東急多摩川線","021008940","蒲田"
"0210","東急多摩川線","021018280","下丸子"
"0210","東急多摩川線","021023450","多摩川"
"0210","東急多摩川線","021029840","沼部"
"0210","東急多摩川線","021038810","武蔵新田"
"0210","東急多摩川線","021039810","矢口渡"
"0215","東急大井町線","021505030","荏原町"
"0215","東急大井町線","021505480","大井町"
"0215","東急大井町線","021505520","大岡山"
"0215","東急大井町線","021507280","尾山台"
"0215","東急大井町線","021509280","上野毛"
"0215","東急大井町線","021511320","北千束"
"0215","東急大井町線","021512830","九品仏"
"0215","東急大井町線","021518100","下神明"
"0215","東急大井町線","021518410","自由が丘"
"0215","東急大井町線","021522390","高津"
"0215","東急大井町線","021526100","戸越公園"
"0215","東急大井町線","021526240","等々力"
"0215","東急大井町線","021527370","中延"
"0215","東急大井町線","021530650","旗の台"
"0215","東急大井町線","021534220","二子新地"
"0215","東急大井町線","021534230","二子玉川"
"0215","東急大井町線","021536850","溝の口"
"0215","東急大井町線","021537110","緑が丘"
"0220","東急東横線","022005650","大倉山"
"0220","東急東横線","022007660","学芸大学"
"0220","東急東横線","022010720","菊名"
"0220","東急東横線","022017640","渋谷"
"0220","東急東横線","022018410","自由が丘"
"0220","東急東横線","022020280","新丸子"
"0220","東急東横線","022021850","代官山"
"0220","東急東横線","022023450","多摩川"
"0220","東急東横線","022023830","反町"
"0220","東急東横線","022024880","綱島"
"0220","東急東横線","022025320","田園調布"
"0220","東急東横線","022026730","都立大学"
"0220","東急東横線","022027580","中目黒"
"0220","東急東横線","022030290","白楽"
"0220","東急東横線","022032210","東白楽"
"0220","東急東横線","022033150","日吉"
"0220","東急東横線","022038540","妙蓮寺"
"0220","東急東横線","022038720","武蔵小杉"
"0220","東急東横線","022039270","元住吉"
"0220","東急東横線","022040640","祐天寺"
"0220","東急東横線","022040940","横浜"
"0225","東急こどもの国線","022507430","恩田"
"0225","東急こどもの国線","022515110","こどもの国"
"0225","東急こどもの国線","022527240","長津田"
"0230","東急田園都市線","023000210","青葉台"
"0230","東急田園都市線","023000820","あざみ野"
"0230","東急田園都市線","023002000","池尻大橋"
"0230","東急田園都市線","023002970","市が尾"
